geneid	mean_length	median_length	polya_reads_num	count
PH02Gene32928	75.48	80.62	4	4
PH02Gene36531	117.87	97.12	11	17
PH02Gene48099	91.12	58.01	4	4
PH02Gene10468	94.68	94.12	8	12
PH02Gene34526	83.68	63.4	12	22
PH02Gene08911	59.33	47.06	10	17
PH02Gene13119	86.82	80.44	66	93
PH02Gene16602	86.5	86.5	1	1
PH02Gene24070	128.09	144.06	25	34
PH02Gene12167	136.83	129.46	9	14
PH02Gene25209	155.82	168.93	11	16
PH02Gene42192	77.56	75.08	98	160
PH02Gene33116	80.19	73.62	172	245
PH02Gene41638	79.85	71.82	102	134
PH02Gene32151	4.9	4.9	1	1
PH02Gene44597	185.07	187.26	5	9
PH02Gene28688	61.55	59.96	160	227
PH02Gene18596	91.64	90.7	3	7
PH02Gene33887	62.02	60.76	5	5
PH02Gene23087	103.14	86.94	58	101
PH02Gene49214	139.94	139.94	2	3
PH02Gene20128	114.05	114.04	2	3
PH02Gene11342	172.51	172.52	2	3
PH02Gene23971	72.23	64.77	165	238
PH02Gene03841	113.15	102.48	9	11
PH02Gene47212	121.41	96.04	13	16
PH02Gene25374	60.61	32.72	3	4
PH02Gene48621	152.35	133.28	18	25
PH02Gene02580	92.84	101.28	29	42
PH02Gene37462	94.93	98.99	4	4
PH02Gene00057	61.42	54.36	253	335
PH02Gene30228	201.54	201.54	2	2
PH02Gene45868	91.14	97.18	26	29
PH02Gene38497	72.57	64.5	19	30
PH02Gene29370	81.07	74.99	190	267
PH02Gene47143	14.18	14.18	1	1
PH02Gene17877	69.48	62.16	62	86
PH02Gene41294	193.08	193.08	1	1
PH02Gene05619	47.55	42.83	1497	2067
PH02Gene13866	152.13	152.13	1	1
PH02Gene01546	142.08	146.63	17	29
PH02Gene07430	70.61	70.75	27	39
PH02Gene18212	79.95	78.0	97	129
PH02Gene40472	102.92	102.92	1	1
PH02Gene21583	43.63	36.59	26	32
PH02Gene48631	56.04	71.46	7	7
PH02Gene40543	93.94	89.71	31	38
PH02Gene43115	161.5	153.74	5	10
PH02Gene04394	125.71	126.89	5	5
PH02Gene50640	94.25	79.5	25	39
PH02Gene02875	113.8	122.57	7	14
PH02Gene13351	99.62	87.21	12	15
PH02Gene36083	74.96	46.82	26	37
PH02Gene36036	104.01	66.17	8	12
PH02Gene39386	18.31	18.31	1	3
PH02Gene17494	79.52	78.62	42	69
PH02Gene10357	71.27	64.08	3	4
PH02Gene37167	74.66	74.72	17	22
PH02Gene34951	154.75	144.66	8	15
PH02Gene13620	108.54	87.82	50	65
PH02Gene07042	60.55	60.54	2	2
PH02Gene19691	82.4	73.12	20	26
PH02Gene45334	94.15	84.77	9	13
PH02Gene11290	131.38	114.27	15	23
PH02Gene00037	75.12	70.11	21	34
PH02Gene07936	182.9	189.84	10	17
PH02Gene37617	89.52	96.5	9	10
PH02Gene14700	90.39	93.78	4	6
PH02Gene36992	133.04	133.04	1	1
PH02Gene35820	104.89	102.8	4	12
PH02Gene50009	74.94	94.71	7	8
PH02Gene22402	77.07	58.0	7	11
PH02Gene26218	88.93	88.98	12	14
PH02Gene03789	110.42	83.3	23	34
PH02Gene06374	69.47	63.53	18	21
PH02Gene40170	101.43	95.57	57	76
PH02Gene22966	101.97	93.66	50	76
PH02Gene13124	98.65	84.18	22	30
PH02Gene29678	139.85	146.06	8	13
PH02Gene29683	71.5	71.5	1	1
PH02Gene35039	54.56	33.49	4	8
PH02Gene02716	144.37	147.04	10	12
PH02Gene11327	79.48	74.42	19	24
PH02Gene28727	115.63	91.78	12	15
PH02Gene32584	89.49	102.26	11	13
PH02Gene38722	90.96	90.96	1	2
PH02Gene32492	88.81	76.17	23	33
PH02Gene28253	22.61	22.61	1	2
PH02Gene10472	16.21	16.21	1	1
PH02Gene31962	86.36	82.75	11	17
PH02Gene01834	105.86	108.24	10	16
PH02Gene19635	105.45	63.59	7	10
PH02Gene05041	137.36	146.5	3	3
PH02Gene19272	85.9	95.94	5	8
PH02Gene20158	97.34	91.12	7	14
PH02Gene42747	63.82	70.74	3	4
PH02Gene35885	113.82	97.16	35	51
PH02Gene01120	131.61	145.39	15	24
PH02Gene21590	43.27	37.63	451	607
PH02Gene26750	107.52	100.38	10	14
PH02Gene12450	102.54	107.01	12	16
PH02Gene49095	67.11	61.3	7	10
PH02Gene36440	73.66	64.77	257	345
PH02Gene29000	78.13	80.8	73	104
PH02Gene50060	93.6	93.3	46	61
PH02Gene36699	73.69	67.94	54	77
PH02Gene21764	147.65	138.88	9	12
PH02Gene38952	94.74	99.85	5	6
PH02Gene43168	77.39	80.08	34	45
PH02Gene27382	86.33	81.25	26	36
PH02Gene35732	97.22	96.81	13	15
PH02Gene15300	127.1	139.13	7	12
PH02Gene40436	103.88	100.35	6	7
PH02Gene49254	156.27	156.27	1	3
PH02Gene20101	62.22	62.21	29	43
PH02Gene35909	96.03	86.94	45	64
PH02Gene02434	234.1	234.1	1	3
PH02Gene47581	70.61	63.31	14	17
PH02Gene03903	32.9	32.9	1	2
PH02Gene03966	97.52	95.18	26	34
PH02Gene38286	203.52	203.52	1	1
PH02Gene28596	59.18	47.89	448	632
PH02Gene43768	133.68	140.54	33	50
PH02Gene07060	82.18	96.78	12	14
PH02Gene25210	86.47	78.48	29	45
PH02Gene37704	85.92	85.46	7	9
PH02Gene11725	107.37	94.52	72	96
PH02Gene20218	33.34	33.34	2	3
PH02Gene50739	72.27	67.51	46	59
PH02Gene23985	77.68	77.68	1	1
PH02Gene28002	80.14	76.86	4	5
PH02Gene08254	96.26	100.94	28	46
PH02Gene14878	67.57	60.45	14	20
PH02Gene06681	63.19	63.19	1	1
PH02Gene25677	134.83	131.86	30	41
PH02Gene15553	91.37	84.57	27	32
PH02Gene38893	83.03	83.03	2	2
PH02Gene13302	75.11	69.18	126	179
PH02Gene27674	106.53	102.9	18	23
PH02Gene22056	146.31	159.59	19	26
PH02Gene10079	45.57	38.45	9	17
PH02Gene16390	137.93	138.58	6	13
PH02Gene43575	132.44	121.03	3	5
PH02Gene08170	66.59	60.36	58	84
PH02Gene06543	137.53	137.54	2	2
PH02Gene11604	117.96	117.96	1	2
PH02Gene22368	140.94	127.79	12	15
PH02Gene39822	165.78	184.62	8	13
PH02Gene05081	123.47	123.48	2	2
PH02Gene31951	48.68	39.64	5	6
PH02Gene10555	76.8	68.73	23	30
PH02Gene12179	146.57	148.81	4	5
PH02Gene18974	140.87	128.38	9	12
PH02Gene03229	99.23	93.72	18	28
PH02Gene04240	85.56	70.99	12	18
PH02Gene19711	126.5	117.17	65	92
PH02Gene07604	67.47	65.48	22	34
PH02Gene22279	149.71	141.8	19	28
PH02Gene18868	17.24	17.24	1	1
PH02Gene13115	63.11	60.21	291	394
PH02Gene05399	164.83	162.76	8	10
PH02Gene03972	112.09	110.26	14	23
PH02Gene21523	211.76	213.08	3	3
PH02Gene09489	70.21	65.88	5	6
PH02Gene16505	58.47	58.47	2	2
PH02Gene16647	116.47	103.89	9	10
PH02Gene35685	102.09	111.28	21	30
PH02Gene33625	139.47	147.86	12	17
PH02Gene49000	98.96	98.96	1	2
PH02Gene49898	99.87	97.9	12	17
PH02Gene03579	109.73	93.41	11	14
PH02Gene32393	105.05	110.97	6	7
PH02Gene23244	71.76	69.62	36	42
PH02Gene21606	91.09	91.09	1	1
PH02Gene39094	57.98	72.27	3	3
PH02Gene05461	72.44	65.0	56	73
PH02Gene18304	142.08	142.08	2	2
PH02Gene07201	75.03	59.72	337	540
PH02Gene20135	59.73	57.5	225	299
PH02Gene27027	140.72	131.74	12	15
PH02Gene12437	160.85	160.85	1	2
PH02Gene33061	28.48	28.48	1	1
PH02Gene38628	95.12	85.68	46	63
PH02Gene43229	102.62	99.1	8	12
PH02Gene33060	72.35	68.21	14	27
PH02Gene18413	77.77	70.78	49	64
PH02Gene29147	123.52	97.3	18	28
PH02Gene18290	79.82	43.66	4	6
PH02Gene04718	54.31	45.55	4	5
PH02Gene26582	107.61	107.6	2	2
PH02Gene36112	101.56	96.62	8	16
PH02Gene10894	119.44	125.87	3	5
PH02Gene25709	164.71	162.66	14	22
PH02Gene01295	50.03	45.51	6	7
PH02Gene32969	71.3	72.68	10	12
PH02Gene39786	41.9	34.79	5	7
PH02Gene32367	115.69	113.52	6	8
PH02Gene29574	140.89	133.01	6	7
PH02Gene28363	61.57	63.1	6	8
PH02Gene20084	61.43	50.11	3	3
PH02Gene15737	36.08	36.08	1	1
PH02Gene19155	66.2	81.71	7	10
PH02Gene21426	113.44	113.44	1	3
PH02Gene12608	45.37	45.37	1	5
PH02Gene43502	154.25	163.19	7	9
PH02Gene31464	98.56	89.75	8	10
PH02Gene11890	73.55	83.5	3	7
PH02Gene07557	118.84	120.5	28	42
PH02Gene39643	80.86	77.04	3	4
PH02Gene01013	89.04	81.93	21	28
PH02Gene32593	64.18	58.18	18	31
PH02Gene28136	136.98	129.44	14	23
PH02Gene07461	82.79	94.13	9	16
PH02Gene27216	92.57	82.85	3	5
PH02Gene12962	117.97	117.98	2	3
PH02Gene29407	56.46	48.64	6	8
PH02Gene30353	127.85	134.0	9	11
PH02Gene34679	86.04	93.06	20	32
PH02Gene27507	59.47	45.44	242	356
PH02Gene45750	62.09	62.09	2	2
PH02Gene43956	115.3	112.5	4	4
PH02Gene27948	112.36	111.23	32	43
PH02Gene01880	114.72	98.65	9	18
PH02Gene19660	66.66	60.03	3	3
PH02Gene17586	78.88	63.68	4	6
PH02Gene43945	63.85	53.74	13	15
PH02Gene25508	69.6	54.17	25	30
PH02Gene39984	60.09	38.96	5	6
PH02Gene45847	92.89	53.26	29	45
PH02Gene30577	102.85	93.46	3	4
PH02Gene19854	54.07	46.58	159	214
PH02Gene42087	95.96	92.31	10	14
PH02Gene31443	118.31	117.34	48	71
PH02Gene21547	193.0	193.0	1	1
PH02Gene18942	155.75	151.75	47	69
PH02Gene31106	77.97	74.82	108	150
PH02Gene13463	87.84	81.64	144	197
PH02Gene42677	141.54	141.54	2	4
PH02Gene14534	98.77	88.96	131	188
PH02Gene33729	106.14	94.73	14	17
PH02Gene26369	135.22	121.44	3	9
PH02Gene35999	109.74	88.78	16	18
PH02Gene04690	81.27	73.74	14	15
PH02Gene09901	20.9	20.9	1	2
PH02Gene30602	186.58	185.59	7	10
PH02Gene32289	105.18	98.48	4	4
PH02Gene01029	308.04	308.04	1	1
PH02Gene32097	98.68	98.68	1	3
PH02Gene04608	142.14	115.97	5	5
PH02Gene50858	67.64	57.86	171	243
PH02Gene05157	83.97	89.64	5	5
PH02Gene39148	70.49	57.14	10	18
PH02Gene37247	123.97	120.68	33	54
PH02Gene16880	77.79	73.23	42	54
PH02Gene47672	71.94	63.81	437	582
PH02Gene11752	86.42	87.3	97	133
PH02Gene34265	100.24	108.94	26	35
PH02Gene44559	121.21	116.86	28	42
PH02Gene15444	77.16	69.73	3	4
PH02Gene34068	59.5	59.5	1	2
PH02Gene23270	66.58	71.6	4	5
PH02Gene27460	118.42	118.42	1	1
PH02Gene06923	96.13	102.84	4	5
PH02Gene14733	92.22	92.22	1	1
PH02Gene43972	129.02	121.36	3	4
PH02Gene19450	60.97	60.3	24	32
PH02Gene06339	95.54	103.21	37	45
PH02Gene29976	69.78	63.11	140	190
PH02Gene03044	111.3	111.3	2	2
PH02Gene03239	117.6	120.52	51	76
PH02Gene18926	93.54	68.92	17	29
PH02Gene09144	96.57	96.57	1	1
PH02Gene21577	88.67	89.48	6	9
PH02Gene25081	120.31	73.91	9	12
PH02Gene16212	221.26	222.05	6	6
PH02Gene07157	144.43	144.43	2	2
PH02Gene21160	105.56	116.12	4	5
PH02Gene03237	175.34	200.91	4	6
PH02Gene38352	76.65	79.04	13	14
PH02Gene45054	53.81	53.81	1	1
PH02Gene19396	64.29	58.62	29	38
PH02Gene41649	82.57	69.68	68	102
PH02Gene17553	123.18	115.36	24	32
PH02Gene41129	162.04	158.79	14	18
PH02Gene34781	59.63	39.68	19	27
PH02Gene16036	82.98	60.31	22	36
PH02Gene39125	39.75	40.3	3	7
PH02Gene37182	264.5	264.5	1	1
PH02Gene10579	74.58	82.93	9	14
PH02Gene12702	66.48	59.46	10	13
PH02Gene49257	55.03	38.72	10	12
PH02Gene27178	96.41	112.84	4	8
PH02Gene15052	93.15	92.04	3	3
PH02Gene47947	113.41	106.84	19	25
PH02Gene13252	81.64	81.64	2	3
PH02Gene18585	96.62	96.62	2	3
PH02Gene17865	104.85	73.55	19	25
PH02Gene10268	114.47	112.58	8	10
PH02Gene06174	103.75	80.3	9	13
PH02Gene05924	38.39	38.39	1	1
PH02Gene12319	75.92	70.4	88	136
PH02Gene16359	43.88	36.61	22	34
PH02Gene20062	81.36	67.79	60	79
PH02Gene48921	90.49	96.3	5	7
PH02Gene38753	134.75	122.21	3	6
PH02Gene17958	61.6	70.84	7	8
PH02Gene03401	77.29	53.98	20	29
PH02Gene21642	46.0	46.0	1	2
PH02Gene41808	201.87	201.87	1	1
PH02Gene08340	97.59	108.87	6	7
PH02Gene06404	86.57	79.1	46	59
PH02Gene18872	22.76	22.76	1	1
PH02Gene30488	113.61	114.32	58	84
PH02Gene22740	19.63	19.63	1	1
PH02Gene03231	232.21	232.21	1	3
PH02Gene30233	92.22	92.22	2	2
PH02Gene09661	82.46	76.39	33	38
PH02Gene24963	54.85	46.75	27	36
PH02Gene02373	251.83	251.83	1	2
PH02Gene12524	99.51	94.21	654	922
PH02Gene08991	77.61	85.04	11	17
PH02Gene41126	162.14	159.09	17	19
PH02Gene40360	92.43	90.14	9	12
PH02Gene34281	117.2	101.92	46	67
PH02Gene48641	85.04	72.45	7	7
PH02Gene13183	80.26	78.7	38	45
PH02Gene05579	167.07	147.08	7	10
PH02Gene19175	67.68	65.35	4	4
PH02Gene41506	84.81	102.33	7	7
PH02Gene26897	91.03	93.29	5	5
PH02Gene39701	66.23	57.75	529	753
PH02Gene23062	111.16	88.59	7	12
PH02Gene12053	101.37	101.37	1	1
PH02Gene30084	112.98	106.68	27	38
PH02Gene10465	85.34	80.15	27	37
PH02Gene09218	117.52	121.3	8	11
PH02Gene36721	24.46	24.46	1	1
PH02Gene20247	79.4	54.8	9	11
PH02Gene20969	115.33	117.86	31	44
PH02Gene22604	60.07	55.34	46	64
PH02Gene25361	182.91	188.94	22	31
PH02Gene08842	71.77	79.72	34	57
PH02Gene17454	102.43	93.54	17	22
PH02Gene16664	77.79	84.6	6	8
PH02Gene45855	72.39	72.39	2	2
PH02Gene18945	100.83	94.04	5	5
PH02Gene38809	26.54	26.54	1	1
PH02Gene23374	105.06	81.73	13	17
PH02Gene23241	88.6	69.18	15	22
PH02Gene40964	72.72	70.88	102	143
PH02Gene10761	95.03	82.72	7	7
PH02Gene30226	74.83	58.1	40	54
PH02Gene12544	99.47	87.44	16	21
PH02Gene35858	66.87	54.8	124	191
PH02Gene01949	163.41	184.02	10	10
PH02Gene40768	10.54	10.54	1	1
PH02Gene27593	90.15	92.11	63	93
PH02Gene28545	93.65	111.0	3	3
PH02Gene32396	138.39	121.54	28	35
PH02Gene21971	72.31	78.48	4	5
PH02Gene04489	115.76	113.52	9	14
PH02Gene10355	136.84	126.62	13	21
PH02Gene06122	113.26	113.26	1	1
PH02Gene44257	113.58	113.58	1	1
PH02Gene42729	150.8	142.08	7	13
PH02Gene09011	73.34	83.22	3	3
PH02Gene25388	142.09	142.09	1	4
PH02Gene32587	129.42	112.22	10	15
PH02Gene09283	109.35	139.67	3	4
PH02Gene29779	101.54	119.15	3	5
PH02Gene06755	70.87	62.28	5	8
PH02Gene11142	127.1	102.72	5	8
PH02Gene20793	122.62	122.62	2	6
PH02Gene27749	82.97	70.08	5	12
PH02Gene26466	103.09	106.58	33	43
PH02Gene04302	41.42	41.42	1	2
PH02Gene06753	162.98	197.81	3	4
PH02Gene19453	115.9	112.24	7	8
PH02Gene30083	74.5	65.0	49	77
PH02Gene07827	110.07	93.48	12	13
PH02Gene41642	58.48	52.17	547	735
PH02Gene15532	134.14	126.16	26	40
PH02Gene35657	98.61	97.88	9	14
PH02Gene33162	77.43	97.25	3	4
PH02Gene43285	76.71	76.58	66	90
PH02Gene29676	73.04	54.42	33	57
PH02Gene20718	136.48	120.3	20	24
PH02Gene28084	72.7	69.73	15	21
PH02Gene14135	146.74	138.21	62	93
PH02Gene27149	123.89	124.48	17	21
PH02Gene01994	87.76	77.22	42	63
PH02Gene25599	154.81	140.19	3	10
PH02Gene06533	96.87	89.15	65	93
PH02Gene18180	84.72	74.9	52	68
PH02Gene14209	118.45	118.44	2	3
PH02Gene24060	49.58	51.3	5	6
PH02Gene34702	105.27	95.7	32	58
PH02Gene23935	91.09	90.37	39	53
PH02Gene49679	91.84	86.57	44	66
PH02Gene24462	86.09	84.72	4	4
PH02Gene31410	45.05	42.17	4	4
PH02Gene20453	89.34	95.23	27	38
PH02Gene17137	108.28	108.28	1	2
PH02Gene21323	75.46	78.84	16	20
PH02Gene48321	32.66	32.66	2	2
PH02Gene16100	129.92	129.92	2	3
PH02Gene36345	124.3	118.01	18	22
PH02Gene24127	153.89	111.07	5	7
PH02Gene26439	174.53	174.53	1	1
PH02Gene12165	76.19	41.33	5	7
PH02Gene03580	93.03	94.32	78	109
PH02Gene28142	26.38	26.38	1	1
PH02Gene34223	164.06	164.06	2	2
PH02Gene22868	93.92	79.8	3	4
PH02Gene12912	181.46	198.96	4	7
PH02Gene43039	104.15	64.41	8	9
PH02Gene10765	69.87	50.97	11	13
PH02Gene24211	162.71	144.47	8	12
PH02Gene15769	127.77	132.85	19	23
PH02Gene12901	135.68	123.68	8	10
PH02Gene25656	76.03	69.76	45	65
PH02Gene18692	45.63	45.63	1	1
PH02Gene01017	50.8	52.64	4	6
PH02Gene19290	122.26	131.74	4	4
PH02Gene00168	67.0	72.35	67	79
PH02Gene29869	109.52	121.19	5	10
PH02Gene10797	55.59	55.11	7	14
PH02Gene32619	79.45	79.09	7	11
PH02Gene43424	78.34	68.32	42	62
PH02Gene42550	172.21	170.48	10	13
PH02Gene33247	70.2	70.2	1	2
PH02Gene17858	74.49	70.38	21	27
PH02Gene08595	55.2	52.58	4	8
PH02Gene29553	98.27	110.07	7	10
PH02Gene17597	131.59	146.08	27	30
PH02Gene42408	139.54	101.89	6	7
PH02Gene28301	87.49	78.03	12	20
PH02Gene08524	126.72	121.62	17	26
PH02Gene36065	110.37	115.56	8	14
PH02Gene26879	104.76	101.1	10	16
PH02Gene19949	85.36	55.28	41	50
PH02Gene03048	192.97	185.93	4	6
PH02Gene01092	122.36	77.78	4	5
PH02Gene19076	58.67	58.67	1	3
PH02Gene43571	138.72	134.02	4	6
PH02Gene40644	73.36	81.0	13	15
PH02Gene40308	59.09	52.96	342	456
PH02Gene32574	168.35	168.36	2	2
PH02Gene00721	215.56	221.07	11	17
PH02Gene09910	101.59	101.67	43	65
PH02Gene05591	119.77	110.08	9	12
PH02Gene33481	104.93	104.93	1	1
PH02Gene20333	68.87	64.08	374	538
PH02Gene42589	104.16	83.32	27	39
PH02Gene19864	80.73	80.73	1	1
PH02Gene41107	116.74	109.08	14	19
PH02Gene14682	108.65	101.5	39	65
PH02Gene05620	56.02	52.96	45	62
PH02Gene40438	81.95	97.32	25	27
PH02Gene24313	116.95	117.62	17	20
PH02Gene51002	111.3	111.3	1	1
PH02Gene40128	44.05	59.07	3	4
PH02Gene43971	73.94	73.94	2	3
PH02Gene05286	184.46	175.62	8	10
PH02Gene21986	75.17	75.17	1	1
PH02Gene24297	82.7	82.7	1	1
PH02Gene29253	61.4	56.25	352	495
PH02Gene49712	128.51	124.92	6	8
PH02Gene21232	74.14	72.12	56	86
PH02Gene40264	58.62	50.36	53	78
PH02Gene34511	72.91	70.93	11	17
PH02Gene18917	95.94	109.78	3	7
PH02Gene41287	76.25	64.84	4	7
PH02Gene11183	124.92	124.92	1	1
PH02Gene08902	93.5	83.09	35	46
PH02Gene27211	66.74	66.74	1	1
PH02Gene04600	112.28	102.4	38	48
PH02Gene00821	85.67	85.66	2	2
PH02Gene15436	105.56	82.97	11	17
PH02Gene12018	83.52	68.4	73	99
PH02Gene45480	118.82	118.27	5	6
PH02Gene30690	71.19	71.19	1	2
PH02Gene04644	180.64	180.64	1	1
PH02Gene08854	116.87	118.04	10	12
PH02Gene39788	166.3	170.68	29	35
PH02Gene25417	68.81	68.81	2	2
PH02Gene36233	82.23	76.91	23	32
PH02Gene36808	77.4	64.4	96	136
PH02Gene44333	123.14	123.14	1	3
PH02Gene05301	95.2	82.08	3	4
PH02Gene34264	53.56	52.68	3	7
PH02Gene29715	43.81	25.48	10	16
PH02Gene35633	150.91	158.48	16	19
PH02Gene41550	270.38	270.38	1	4
PH02Gene32057	99.71	99.71	1	3
PH02Gene07432	101.64	93.28	8	10
PH02Gene36764	149.75	151.46	7	8
PH02Gene42600	95.57	95.57	2	2
PH02Gene50870	120.36	120.36	1	1
PH02Gene35208	86.25	75.86	4	8
PH02Gene33898	137.6	152.39	6	13
PH02Gene03776	151.7	153.09	6	7
PH02Gene40541	120.92	130.04	13	21
PH02Gene12831	90.72	50.58	11	14
PH02Gene34089	94.62	88.21	15	19
PH02Gene45583	61.7	56.9	81	94
PH02Gene37615	75.06	64.4	14	22
PH02Gene46389	84.35	81.3	17	24
PH02Gene00932	40.63	40.64	2	4
PH02Gene28322	80.2	65.96	18	23
PH02Gene30745	106.88	86.28	45	66
PH02Gene25823	136.48	139.0	12	15
PH02Gene21689	139.82	130.38	5	9
PH02Gene00584	105.52	105.52	1	1
PH02Gene26025	126.82	126.82	1	1
PH02Gene39240	85.08	74.41	16	25
PH02Gene15746	57.52	47.63	3	6
PH02Gene45682	62.99	61.26	3	4
PH02Gene00663	85.76	65.89	26	31
PH02Gene14532	84.18	84.18	2	3
PH02Gene25018	59.2	35.72	5	6
PH02Gene00385	67.65	69.85	27	39
PH02Gene25314	93.35	80.72	111	162
PH02Gene36868	81.86	96.37	3	4
PH02Gene14667	77.81	56.97	11	13
PH02Gene25807	63.62	54.32	345	474
PH02Gene00439	114.84	96.19	23	27
PH02Gene37077	79.57	79.57	2	3
PH02Gene20061	95.05	85.48	24	29
PH02Gene14121	71.44	69.6	22	37
PH02Gene00566	222.9	231.4	3	4
PH02Gene36194	101.26	88.2	9	15
PH02Gene12913	146.33	181.64	7	11
PH02Gene42866	74.78	75.88	10	15
PH02Gene40605	91.49	77.35	61	91
PH02Gene23705	67.17	53.4	261	370
PH02Gene04037	81.28	80.16	18	25
PH02Gene00991	87.43	109.31	5	8
PH02Gene05623	81.56	81.56	2	3
PH02Gene40500	58.39	33.83	9	12
PH02Gene30779	69.83	73.16	9	10
PH02Gene13882	126.92	163.09	3	6
PH02Gene47442	44.4	34.24	13	14
PH02Gene06391	66.92	68.96	19	28
PH02Gene32022	63.5	67.22	24	35
PH02Gene19313	157.82	159.02	4	6
PH02Gene24456	131.08	141.96	7	11
PH02Gene46407	97.67	98.52	97	130
PH02Gene25185	163.33	163.33	1	1
PH02Gene34714	94.07	94.07	1	1
PH02Gene32766	128.14	128.14	2	2
PH02Gene24194	122.23	110.74	4	4
PH02Gene26124	101.23	91.34	6	8
PH02Gene50037	146.97	143.59	57	79
PH02Gene06314	76.92	64.26	19	26
PH02Gene41809	58.0	58.0	1	1
PH02Gene29056	89.12	80.19	32	41
PH02Gene33687	67.5	67.5	2	2
PH02Gene11744	80.54	64.19	15	20
PH02Gene43303	57.33	58.54	30	44
PH02Gene36632	119.24	107.77	37	47
PH02Gene39925	92.0	88.24	13	17
PH02Gene23876	90.89	90.21	29	48
PH02Gene06661	147.68	147.68	1	2
PH02Gene06129	91.55	84.54	20	27
PH02Gene30000	77.79	78.25	8	16
PH02Gene29413	81.8	73.16	32	51
PH02Gene19657	61.28	55.22	3	4
PH02Gene40480	72.94	76.2	15	18
PH02Gene28075	140.61	140.61	2	2
PH02Gene29267	131.92	131.92	1	1
PH02Gene01860	176.39	177.86	7	9
PH02Gene05088	63.26	57.11	38	54
PH02Gene16709	80.39	74.43	27	40
PH02Gene46756	63.68	57.41	21	25
PH02Gene07658	95.76	87.96	22	32
PH02Gene33143	30.3	30.3	1	1
PH02Gene48481	41.04	41.04	1	1
PH02Gene18561	61.82	59.38	67	91
PH02Gene36290	83.23	91.23	10	17
PH02Gene40053	77.0	69.34	42	59
PH02Gene31905	54.26	41.32	81	118
PH02Gene20460	84.09	84.1	2	2
PH02Gene47797	140.52	140.52	1	1
PH02Gene42951	111.74	104.4	20	29
PH02Gene09625	96.23	97.12	36	48
PH02Gene15583	109.51	109.51	1	1
PH02Gene32048	92.92	79.41	29	44
PH02Gene08396	45.54	28.64	7	11
PH02Gene24069	89.95	83.06	16	24
PH02Gene44633	135.93	126.65	9	17
PH02Gene42280	73.43	64.84	16	25
PH02Gene08907	69.23	53.26	8	12
PH02Gene34369	25.46	25.46	2	4
PH02Gene19306	159.18	193.29	7	8
PH02Gene10118	88.89	88.67	11	14
PH02Gene29220	128.15	109.0	17	22
PH02Gene10996	102.71	100.0	4	10
PH02Gene42456	97.59	107.62	9	16
PH02Gene04664	120.22	132.52	39	54
PH02Gene34701	158.09	157.55	3	11
PH02Gene39245	106.77	87.78	29	42
PH02Gene07404	66.74	53.91	85	120
PH02Gene17290	67.7	67.7	1	1
PH02Gene07334	131.18	150.26	7	8
PH02Gene01313	163.58	180.28	4	7
PH02Gene25746	52.03	52.03	1	1
PH02Gene26450	128.75	130.66	13	15
PH02Gene48182	157.67	157.67	1	1
PH02Gene22314	118.99	141.06	18	33
PH02Gene17538	100.78	100.78	2	2
PH02Gene02821	118.4	131.44	14	22
PH02Gene36858	63.74	68.12	3	4
PH02Gene48113	22.93	22.93	1	2
PH02Gene30553	65.09	63.46	25	38
PH02Gene31034	124.52	140.77	23	35
PH02Gene43172	97.37	77.22	14	22
PH02Gene04294	119.95	137.52	5	5
PH02Gene32612	67.3	52.56	8	9
PH02Gene01857	54.29	54.28	2	5
PH02Gene01367	129.36	124.59	14	25
PH02Gene05436	147.95	132.26	10	17
PH02Gene14926	111.06	101.45	25	37
PH02Gene34016	102.77	73.88	10	13
PH02Gene25840	26.82	26.82	1	4
PH02Gene37362	64.26	42.13	13	15
PH02Gene20518	69.02	66.19	87	119
PH02Gene08344	163.84	171.96	3	5
PH02Gene34953	91.21	66.52	19	29
PH02Gene38007	146.54	146.54	1	1
PH02Gene42488	84.5	74.97	61	94
PH02Gene00560	74.97	73.19	4	5
PH02Gene44382	150.02	140.61	3	6
PH02Gene13310	126.15	126.15	2	3
PH02Gene04810	59.72	59.72	1	1
PH02Gene20813	233.37	210.36	7	14
PH02Gene13665	124.79	123.2	16	19
PH02Gene42603	67.35	58.64	7	13
PH02Gene25301	90.15	78.72	14	17
PH02Gene29117	75.74	69.66	6	10
PH02Gene38791	81.41	68.98	4	9
PH02Gene15438	56.8	57.5	56	76
PH02Gene41380	49.66	49.66	1	1
PH02Gene46903	67.62	60.64	64	96
PH02Gene07450	27.38	23.3	4	5
PH02Gene24443	77.58	70.62	67	109
PH02Gene19158	92.4	92.4	2	2
PH02Gene41458	58.91	48.52	77	101
PH02Gene06928	84.94	75.5	7	10
PH02Gene37072	73.7	68.7	24	35
PH02Gene32236	92.85	78.82	17	25
PH02Gene14717	152.03	167.88	15	24
PH02Gene18885	88.59	69.1	28	41
PH02Gene27851	102.64	100.76	14	19
PH02Gene26320	200.24	173.17	3	3
PH02Gene22302	65.53	62.17	12	16
PH02Gene15332	157.58	157.58	1	1
PH02Gene12540	67.71	67.71	1	1
PH02Gene23385	31.27	31.28	2	4
PH02Gene43532	160.53	188.96	5	6
PH02Gene41447	117.89	111.49	4	4
PH02Gene43197	111.03	107.27	10	19
PH02Gene15174	73.21	73.21	1	2
PH02Gene34567	232.27	188.2	9	15
PH02Gene14728	94.46	108.24	7	14
