gene_id	phe_2B	phe_2M	phe_4B	phe_4M
PH02Gene12901	10.682517516904127	8.026651467873304	11.707047642241895	12.298935731860366
PH02Gene12902	0.0	0.0	0.0	0.0
PH02Gene12903	4.540892992880429	2.8844948166872366	1.8549641135911965	1.1235603876702651
PH02Gene12904	0.0	0.0	0.0	0.0
PH02Gene12905	5.925270971160129	6.07696853154074	6.385280390149444	4.998065578615295
PH02Gene12906	24.836152064883624	29.71631131494547	24.97699903469017	40.49279929684705
PH02Gene12907	10.997200927491443	10.863260086290802	7.921804355225955	4.053626374983743
PH02Gene12908	10.641284589376358	11.305471502737186	15.560236159463338	16.29162562121885
PH02Gene12909	0.0	0.0	0.0	0.0
PH02Gene12910	40.53384314460573	53.77748901680349	44.860043853475965	55.10963911619799
PH02Gene12911	1.4007302810703497	1.5100850676259538	1.9395391209781436	1.7824367574264433
PH02Gene12912	2.06769826732313	2.454287089925999	2.978245655317169	2.165223013006868
PH02Gene12913	1.689007234926251	1.7050440637002702	2.095317381959148	2.2787594397032245
PH02Gene12914	7.364766989838203	7.242789729478204	8.852220959465228	5.351331720920239
PH02Gene12915	6.6244241565616635	7.5334728424210935	5.82441180543175	7.409138037441793
PH02Gene12916	69.26178681471652	63.78435428302161	21.96114683759721	5.002078019403871
PH02Gene12917	0.0	0.0	0.0	0.0
PH02Gene12918	0.0	0.0	8.63801118233774	277.30042724045813
PH02Gene12919	5.397068187298284	7.1499035729843206	3.8565206862389214	5.180451129554238
PH02Gene12920	0.0	0.0	0.0	0.0
PH02Gene12921	106.34381254248622	101.7862679390377	149.8726986438133	149.8433539992782
PH02Gene12922	0.0	0.0	0.0	0.0
PH02Gene12923	0.0	0.0	0.0	0.0
PH02Gene12924	42.66854431348472	64.59520396234991	73.60063067129124	40.05042642435745
PH02Gene12925	16.720188296902105	16.880474535166883	14.902322746666416	16.272604458788937
PH02Gene12926	0.0	0.0	0.0	0.0
PH02Gene12927	0.0	0.0	0.0	1.0039714289076116
PH02Gene12928	5.885918604054484	6.933942394985696	5.0671447002203625	6.156440283091949
PH02Gene12929	2.452723832377933	4.124209691999262	2.748645009836517	1.2048380049694318
PH02Gene12930	15.389888917148582	9.55260988100422	4.776335999503662	0.0
PH02Gene12931	1.3637504871486117	1.5593224045764706	1.692989619658782	0.0
PH02Gene12932	45.91098766806442	38.36243943644411	30.27030636670374	14.805022810295648
PH02Gene12933	5.6040362527563055	5.863823765242263	6.231254916304093	5.767982772929273
PH02Gene12934	0.0	1.5991167704904192	6.263658111615218	20.010132787564945
PH02Gene12935	0.0	0.0	0.0	0.0
PH02Gene12936	16.611682019687315	14.031544666004129	12.67147107755968	11.469833062857871
PH02Gene12937	0.0	0.0	0.0	0.0
PH02Gene12938	0.0	0.0	0.0	0.0
PH02Gene12939	30.698255915887746	33.74136385734785	15.098220672027724	3.73730106538178
PH02Gene12940	0.0	2.277802949139874	5.104648008136934	0.0
PH02Gene12941	15.663337463635992	14.650355888774468	15.681840931577534	13.531882754305528
PH02Gene12942	540.3034394644609	459.11305618721485	450.2554767086701	277.4827195158037
PH02Gene12943	0.0	0.0	0.0	0.0
PH02Gene12944	2.18576901180506	2.257364039327054	3.2521137359915264	1.3346246977834653
PH02Gene12945	3.510324887622412	1.9840233597350705	1.0492499458771831	0.0
PH02Gene12946	9.657711739834811	11.413733801738834	8.36668280354538	5.118572470759855
PH02Gene12947	10.608030575034556	10.20751539779487	14.458317394701345	14.34244898439445
PH02Gene12948	44.59992754327762	48.192129430972926	56.18179835829014	26.709260597601247
PH02Gene12949	0.0	0.0	0.0	0.0
PH02Gene12950	1.2005855137468375	0.0	1.175149143836592	0.0
PH02Gene12951	0.0	0.0	2.4013420800446696	1.9999430854733296
PH02Gene12952	14.58844972109434	15.49700817843882	16.279065055203606	18.51858936663137
PH02Gene12953	0.0	0.0	0.0	0.0
PH02Gene12954	0.0	0.0	0.0	0.0
PH02Gene12955	24.940682967714604	36.456997041430185	39.8433908288278	39.78940594659282
PH02Gene12956	45.92378116672125	50.5087869687893	55.87110761352574	53.64749961073158
PH02Gene12957	12.118321369472532	10.618497096029916	9.484103950204782	7.347700513457956
PH02Gene12958	1.0730989833543914	1.5132868317952664	1.7335269572325196	3.3604696684442463
PH02Gene12959	4.609478934542321	2.5070545201807284	2.4150280129384343	2.982333697836157
PH02Gene12960	2.8509938229493668	3.4292203033356627	2.916301869820513	2.3215040622077785
PH02Gene12961	0.0	0.0	0.0	0.0
PH02Gene12962	0.0	0.0	0.0	2.980322306881926
PH02Gene12963	67.31626641377339	79.99640449018901	71.3197890680308	76.81749273709283
PH02Gene12964	0.0	0.0	0.0	0.0
PH02Gene12965	25.67987905248008	27.69408706676415	27.22737358262337	21.23690380193543
PH02Gene12966	20.97587932572871	25.924663844686005	21.942030051711168	27.366857152021016
PH02Gene12967	3.303042011179533	3.568729268555383	2.3359413321649227	3.3312919041582987
PH02Gene12968	0.0	0.0	0.0	0.0
PH02Gene12969	1.296957380544215	1.344541942550869	1.155948553349842	0.0
PH02Gene12970	201.35690148402827	207.50589575686536	220.70782656618897	232.2699477450739
PH02Gene12971	0.0	0.0	0.0	0.0
PH02Gene12972	0.0	0.0	0.0	0.0
PH02Gene12973	1.88952335508844	2.2168557337340404	2.045619098037483	3.2701535068342
PH02Gene12974	4.948555655896541	6.6304718698221405	8.106687331210551	7.876872538774257
PH02Gene12975	0.0	0.0	1.3877631257299148	0.0
PH02Gene12976	2.075935533274864	9.874342647621624	13.8767551995214	6.934302490440506
PH02Gene12977	0.0	0.0	0.0	0.0
PH02Gene12978	0.0	0.0	2.4242809938309184	0.0
PH02Gene12979	0.0	0.0	0.0	0.0
PH02Gene12980	0.0	0.0	2.138360810173119	2.3544375897774747
PH02Gene12981	0.0	0.0	0.0	0.0
PH02Gene12982	0.0	0.0	0.0	0.0
PH02Gene12983	1.3507119676286237	2.109443600725188	4.646601311700612	5.703966284075032
PH02Gene12984	32.131897283190305	30.83400433784716	45.86832288009392	81.66854719143552
PH02Gene12985	17.833282931204057	17.634124341954433	18.28115979314141	17.191486356797245
PH02Gene12986	158.53956394365042	139.352415166806	145.88269163256257	108.46214951279018
PH02Gene12987	5.334869945785815	3.5142879127863047	4.151621007637636	3.790118758473648
PH02Gene12988	6.534301797903866	6.630840038468204	9.554793714858144	11.254392964032556
PH02Gene12989	17.91597276962618	18.977850295152	14.828864772561658	14.279102061855975
PH02Gene12990	1.9299860695319533	1.4186316613064127	0.0	0.0
PH02Gene12991	16.169284479267453	19.49652030046698	43.69248602253373	115.9865919227052
PH02Gene12992	0.0	0.0	0.0	0.0
PH02Gene12993	1.5561903044060472	0.0	2.2538700437755663	0.0
PH02Gene12994	22.399542112181816	21.598406478391123	20.684559140833272	16.584209918089716
PH02Gene12995	104.76417292465892	103.41507994919984	109.79646823672935	86.02119818548648
PH02Gene12996	12.284151206527634	11.304322107269543	10.981561655696597	10.670247649195566
PH02Gene12997	12.324682825766294	17.20479167868839	10.569764540530446	6.578660346008456
PH02Gene12998	0.0	0.0	0.0	0.0
PH02Gene12999	8.515177005761386	10.275817953875787	9.400485996015982	11.307613838999911
PH02Gene13000	0.0	0.0	0.0	0.0
PH02Gene13001	0.0	0.0	0.0	0.0
PH02Gene13002	23.69367373335383	22.773380913951524	22.243190411084708	16.784191777567113
PH02Gene13003	1.6364909925790811	1.771645283996414	1.1288378533207688	1.187297419672998
PH02Gene13004	5.966885884947146	6.476647791333306	9.353576133951911	10.31657754356149
PH02Gene13005	7.138647762472783	8.260331300551728	10.736742456695646	10.35288406422424
PH02Gene13006	14.087633824472611	14.666416644084917	11.820726449082242	9.656402225139187
PH02Gene13007	13.87252948624795	13.650010870439472	17.865802045118677	17.288473739613764
PH02Gene13008	0.0	0.0	0.0	0.0
PH02Gene13009	0.0	0.0	0.0	0.0
PH02Gene13010	18.830823505978504	17.397292844324067	16.82544251295343	13.03450549887014
PH02Gene13011	14.512780408801165	8.74957448547625	3.866905034168475	0.0
PH02Gene13012	180.55325592808535	207.3408270202017	264.0419678293679	304.63698729189025
PH02Gene13013	10.133637262032543	8.06537438535292	9.529961542009882	9.209097905883308
PH02Gene13014	261.0497958899809	233.86698053373252	265.0911740433558	215.6869565939625
PH02Gene13015	56.61800934130871	57.990976147746885	48.92385528704165	33.33758242874561
PH02Gene13016	1.0715182399024803	0.0	0.0	0.0
PH02Gene13017	0.0	7.608096071510123	27.738230510069894	9.083767906089836
PH02Gene13018	0.0	0.0	1.494594781325502	0.0
PH02Gene13019	0.0	0.0	0.0	0.0
PH02Gene13020	2.679296777604612	5.264729211164454	1.3266645288971817	1.602111453162424
PH02Gene13021	0.0	0.0	2.8572713792017432	21.37917676260683
PH02Gene13022	36.7550973611832	40.91090378161159	68.64790333251541	124.51636367805833
PH02Gene13023	11.315232613370194	9.4546343950452	6.83647240260319	13.325714290176442
PH02Gene13024	0.0	0.0	0.0	1.8669047187704375
PH02Gene13025	5.947598732446153	6.293026306765937	2.7889374864176197	0.0
PH02Gene13026	27.141267417205537	27.59506971014734	47.74195530148375	59.05714287691833
PH02Gene13027	0.0	0.0	0.0	0.0
PH02Gene13028	48.164485677492216	47.93338335591542	40.81669972493887	27.63472806497158
PH02Gene13029	5.856776991994256	5.855703485685242	3.308030763356056	3.437522547083626
PH02Gene13030	34.737564911204714	33.48370335235615	29.46269665565991	21.834507049564866
PH02Gene13031	4.319523817455537	4.60971048139471	5.919210685819604	5.530970965059198
PH02Gene13032	2.630782016128512	2.318937435945444	1.2629708728429252	0.0
PH02Gene13033	76.8815919407407	103.39637788693385	66.44953488118607	88.01014263347012
PH02Gene13034	5.909249259443238	6.615178218533746	6.4938560081195975	6.312633719107711
PH02Gene13035	0.0	0.0	0.0	0.0
PH02Gene13036	4.915916607942844	6.087659865615861	9.243310399039473	8.610499422163159
PH02Gene13037	0.0	0.0	0.0	0.0
PH02Gene13038	61.17815628470199	44.17796185543429	79.58492075989307	69.34774757251087
PH02Gene13039	0.0	0.0	0.0	0.0
PH02Gene13040	14.960727156421337	13.353089921178414	16.049491289256345	17.691597574435445
PH02Gene13041	0.0	0.0	0.0	0.0
PH02Gene13042	5.968836965824568	7.390772432732942	6.130846936937683	5.565311725821214
PH02Gene13043	0.0	0.0	0.0	0.0
PH02Gene13044	0.0	0.0	0.0	0.0
PH02Gene13045	0.0	0.0	0.0	0.0
PH02Gene13046	5.929285382387202	7.4452211639416435	7.638702460744677	8.222386762335173
PH02Gene13047	4.8488008607197495	6.774629670062841	7.371380535870743	7.6996390713205
PH02Gene13048	17.47776204582353	19.85097451629808	19.53682008232116	12.397044790028929
PH02Gene13049	0.0	0.0	0.0	0.0
PH02Gene13050	0.0	0.0	0.0	0.0
PH02Gene13051	16.549081641209263	16.11961895149463	14.16352939639924	10.947929880577547
PH02Gene13052	6.046282487160568	5.643103756712933	8.28052604519356	30.04853701522536
PH02Gene13053	0.0	0.0	0.0	1.1068273096075725
PH02Gene13054	0.0	0.0	7.02412547387095	1.1142857146588363
PH02Gene13055	74.69713461149028	84.7271689775384	101.25077735114853	120.2801956392982
PH02Gene13056	8.166182027573772	14.280535168682968	32.64545934522881	19.07657143495928
PH02Gene13057	0.0	0.0	0.0	0.0
PH02Gene13058	0.0	0.0	0.0	0.0
PH02Gene13059	28.11025510212252	21.05853058426081	29.43391298322315	26.63854104235465
PH02Gene13060	5.022808741763612	6.115205956887223	5.012659700815448	4.13537846087124
PH02Gene13061	2.6011022338784424	3.941459448636735	9.677159308315655	19.49799912196461
PH02Gene13062	0.0	0.0	0.0	0.0
PH02Gene13063	3.5593152318869694	2.2092914404239834	0.0	0.0
PH02Gene13064	0.0	0.0	0.0	0.0
PH02Gene13065	0.0	0.0	0.0	0.0
PH02Gene13066	6.772884644874419	8.208816438256996	4.866942410200858	4.33619883852872
PH02Gene13067	0.0	0.0	0.0	0.0
PH02Gene13068	2.6787955997562016	3.1854729122062175	3.939456614975242	7.605844158390997
PH02Gene13069	0.0	0.0	0.0	0.0
PH02Gene13070	107.63703979699636	232.3129795247286	296.6237395879472	322.56507947309126
PH02Gene13071	17.07039402879124	11.19468877251605	11.83346354843138	4.424885971195242
PH02Gene13072	0.0	0.0	0.0	0.0
PH02Gene13073	113.34608011680761	139.6649811024174	96.9985188446546	88.7590718776385
PH02Gene13074	3.449306317042154	4.693961786368495	4.55473422061903	6.7367956160237314
PH02Gene13075	7.532329402391402	9.110133546642745	6.573531156349222	7.874285716922443
PH02Gene13076	0.0	0.0	1.3001109684257486	0.0
PH02Gene13077	4.398864353283868	2.9183279889731915	2.617328660120257	1.3724831564013826
PH02Gene13078	0.0	0.0	0.0	0.0
PH02Gene13079	0.0	1.913528355365215	0.0	1.728135224133742
PH02Gene13080	1.145575656051248	1.0362445526000623	2.008016762708763	1.7148822385666227
PH02Gene13081	0.0	0.0	0.0	0.0
PH02Gene13082	0.0	0.0	0.0	0.0
PH02Gene13083	0.0	0.0	0.0	0.0
PH02Gene13084	5.432316223447959	5.043991234672786	10.510624339697198	16.777942803941798
PH02Gene13085	2.8701801190221468	2.554470641901946	1.296347697798069	0.0
PH02Gene13086	1.341630771202991	2.84492939770123	3.098118223217092	1.5108035975986578
PH02Gene13087	0.0	0.0	0.0	0.0
PH02Gene13088	5.665107357736649	4.507501354037735	4.913562570415992	4.0791979963534
PH02Gene13089	29.43589636004354	26.96811360752594	19.9241627752151	17.59861631105376
PH02Gene13090	0.0	0.0	0.0	0.0
PH02Gene13091	1.0622234726121813	0.0	0.0	1.0383220090137588
PH02Gene13092	469.7495330808045	419.5096484148964	369.2709348734884	228.50615988597755
PH02Gene13093	9.42843751187488	10.543088317641748	9.578710093577234	6.659536863176381
PH02Gene13094	1.2394556272199926	1.3162066839872717	0.0	0.0
PH02Gene13095	0.0	0.0	0.0	0.0
PH02Gene13096	0.0	0.0	0.0	0.0
PH02Gene13097	1.645364501082482	1.254214635502266	1.4053727174491601	3.867594018652126
PH02Gene13098	0.0	0.0	0.0	0.0
PH02Gene13099	0.0	0.0	0.0	0.0
PH02Gene13100	4.046764847843207	4.357674762553198	3.7237816496959204	3.286695583540695
PH02Gene13101	6.535888112129516	7.590154418682219	7.94012096733826	5.473820368447292
PH02Gene13102	7.854672320686416	10.79018470286021	15.638639078237707	49.52775251885932
PH02Gene13103	39.039411535724106	43.15002046784624	40.34814765239156	40.26623377971704
PH02Gene13104	10.910322962858992	8.200090616903548	8.03633665183944	5.493687709480774
PH02Gene13105	31.97202197603757	29.94404060480613	28.772387584677478	21.492230583637838
PH02Gene13106	2.8167286154206663	3.4353795783238774	5.395342755292179	9.252897074970589
PH02Gene13107	0.0	0.0	0.0	0.0
PH02Gene13108	1.746177872433672	0.0	1.1186111375855627	1.4582010586893412
PH02Gene13109	4.421952192313659	5.598957587005994	7.62308190962739	10.67641196370792
PH02Gene13110	9.11986633908336	10.476223733824792	10.08952467267568	10.961289097781908
PH02Gene13111	75.58972636253391	74.90220937678058	74.52399014331422	57.94689534378487
PH02Gene13112	761.5532961133423	654.2372173077611	626.5595087224444	462.72487976971206
PH02Gene13113	0.0	0.0	0.0	0.0
PH02Gene13114	0.0	0.0	0.0	0.0
PH02Gene13115	174.61132427008428	161.8763738661481	194.3588978938728	191.6376466705923
PH02Gene13116	9.378873819772451	9.82244669874562	10.526851119423135	13.415689970758857
PH02Gene13117	4.466539189488235	9.397016124493678	5.075678838662839	3.978586467497655
PH02Gene13118	0.0	0.0	0.0	0.0
PH02Gene13119	66.59976389557963	65.25881073273204	105.4968681329684	127.94543914595148
PH02Gene13120	14.53800767746791	14.297461501203818	18.58510667961207	18.22594690164025
PH02Gene13121	0.0	0.0	0.0	3.7516671777628345
PH02Gene13122	11.701517180524997	14.726788835188321	9.2245321117488	10.243460308815049
PH02Gene13123	1.6066367550869398	2.6685428412521905	2.091413396232373	1.600592154495993
PH02Gene13124	25.557301385396794	30.995195575954963	20.19319769826065	21.57910689750669
PH02Gene13125	6.91322912611781	4.251233543630171	3.2231917758888344	0.0
PH02Gene13126	3.153632277973856	3.6677016940569813	4.73562964322872	7.041585332141985
PH02Gene13127	6.481890493863841	7.266342344091888	8.699007699144298	8.235377104398744
PH02Gene13128	0.0	0.0	0.0	0.0
PH02Gene13129	42.958140345181256	35.28523841213041	43.50332172669354	34.425596233487376
PH02Gene13130	3.0846528933177253	3.734486425915021	7.85364410477425	29.017172189685336
PH02Gene13131	3.1431201703806093	3.192199401010273	3.4141957329785435	2.8048926246553805
PH02Gene13132	2.1731729303022185	2.375321387899925	4.727347937970291	5.126488096954716
PH02Gene13133	0.0	0.0	0.0	0.0
PH02Gene13134	33.65479947978021	26.033269830110168	40.30065870847206	28.253483993943416
PH02Gene13135	0.0	0.0	0.0	0.0
PH02Gene13136	84.50633541498944	104.08235918217336	90.5816575368347	77.76502881168719
PH02Gene13137	0.0	0.0	0.0	0.0
PH02Gene13138	0.0	0.0	0.0	0.0
PH02Gene13139	0.0	0.0	0.0	0.0
PH02Gene13140	0.0	0.0	0.0	0.0
PH02Gene13141	0.0	0.0	0.0	0.0
PH02Gene13142	4.594561013390764	4.079153357835459	1.6259668066904185	1.6551046411365646
PH02Gene13143	0.0	0.0	0.0	0.0
PH02Gene13144	0.0	0.0	0.0	0.0
PH02Gene13145	0.0	0.0	0.0	0.0
PH02Gene13146	0.0	0.0	0.0	0.0
PH02Gene13147	0.0	0.0	0.0	0.0
PH02Gene13148	0.0	0.0	0.0	0.0
PH02Gene13149	13.324273698053789	15.344194939254288	17.31043583168533	20.98674246871803
PH02Gene13150	4.748214065715388	5.003736289021682	3.678339894097921	3.7514991734923897
PH02Gene13151	1.7762283753546235	2.753069183085989	1.6490748620826594	1.648106312844232
PH02Gene13152	0.0	0.0	0.0	0.0
PH02Gene13153	2.9431206661736407	2.2532114697734063	1.3971052410165516	0.0
PH02Gene13154	12.17169337336461	7.110980312327372	6.770322423726296	2.2257717164667707
PH02Gene13155	2.6855773607682423	3.135355545115186	2.4329622132458693	2.203331113329398
PH02Gene13156	0.0	0.0	0.0	0.0
PH02Gene13157	1.637731036145686	2.167669178476199	2.0733982184080224	1.4505263162751867
PH02Gene13158	0.0	0.0	0.0	0.0
PH02Gene13159	2.7026829490533903	2.977894324590624	2.8741837492002347	3.624815949596608
PH02Gene13160	11.885486396377493	10.914765521176202	13.106035196357864	13.468258874003867
PH02Gene13161	3.383192675897421	3.5089174730708286	2.766861961225159	2.38770455942665
PH02Gene13162	2.8508580801965944	2.844822316282517	2.5739035948695204	2.1574012987438023
PH02Gene13163	0.0	0.0	0.0	0.0
PH02Gene13164	0.0	0.0	0.0	1.333885866573443
PH02Gene13165	2.1659321686917665	10.551224544178122	48.04790247495445	7.992063494739658
PH02Gene13166	0.0	0.0	0.0	0.0
PH02Gene13167	0.0	1.0450907654260122	0.0	0.0
PH02Gene13168	1.2945393244109968	1.4399832700392958	1.6932986399283412	3.10077804785025
PH02Gene13169	1.6337720052995108	1.9030932641363807	1.3651347673118395	0.0
PH02Gene13170	12.28979151985711	10.57615854083101	15.025183613823254	11.703397216462472
PH02Gene13171	10.89646645169713	8.501503816819941	6.998188790348769	4.698403109039827
PH02Gene13172	0.0	0.0	0.0	0.0
PH02Gene13173	0.0	0.0	0.0	1.889198839115015
PH02Gene13174	14.238553531859283	16.322754463019944	11.701628248549357	6.417016686800538
PH02Gene13175	3.393483869172923	5.52531164514966	2.1776650769920725	2.26706882444984
PH02Gene13176	0.0	0.0	0.0	0.0
PH02Gene13177	0.0	0.0	0.0	0.0
PH02Gene13178	143.39407149986658	129.23491017950064	68.20910914617738	44.80965782459382
PH02Gene13179	1.180856835810897	0.0	0.0	0.0
PH02Gene13180	0.0	0.0	0.0	0.0
PH02Gene13181	0.0	0.0	0.0	0.0
PH02Gene13182	2.992008623727696	3.4086445055820858	1.454568596298551	1.1205714289466553
PH02Gene13183	5.12213419497449	5.0274208665932	6.423658345367173	6.472879883742997
PH02Gene13184	0.0	0.0	0.0	0.0
PH02Gene13185	0.0	0.0	0.0	1.0412528065688933
PH02Gene13186	9.485500267049549	12.644339534340153	10.642108815650936	8.06711814629664
PH02Gene13187	1.9746747258652289	2.4836434728273784	1.5718265448030542	1.3307836984082997
PH02Gene13188	9.161542920477087	5.686632691018062	6.051199776659054	4.250353426432883
PH02Gene13189	0.0	0.0	0.0	0.0
PH02Gene13190	4.262297142592596	5.179047736952875	5.273083756896397	10.660389808667116
PH02Gene13191	372.05771319156514	377.35602190750586	222.07541476046484	25.535474353327302
PH02Gene13192	4.914807952546809	3.5861671069639782	2.972000343970342	0.0
PH02Gene13193	27.310933587812627	24.30682924414153	27.631019756724964	25.419227500701425
PH02Gene13194	62.03221810462468	66.4957687029583	58.38174391118548	40.36516801504804
PH02Gene13195	8.528513226600479	8.83973050536209	8.66248564984376	7.892784430431266
PH02Gene13196	0.0	0.0	0.0	0.0
PH02Gene13197	0.0	0.0	0.0	0.0
PH02Gene13198	135.94901723304167	170.0053647490358	138.89374843984066	94.56579226671288
PH02Gene13199	0.0	0.0	0.0	0.0
PH02Gene13200	24.812546365146222	24.16098128194795	38.16596298009214	29.14238287839883
PH02Gene13201	0.0	0.0	0.0	0.0
PH02Gene13202	2.260550797801731	3.035823617032801	2.916294045208683	3.60715497721252
PH02Gene13203	1.6824790761355366	1.7185580696365397	1.9306773894168916	2.6695139920573703
PH02Gene13204	2.7989526583204642	3.2489001249273017	3.161314470392288	4.083652860199975
PH02Gene13205	0.0	0.0	0.0	0.0
PH02Gene13206	0.0	0.0	0.0	0.0
PH02Gene13207	0.0	0.0	0.0	0.0
PH02Gene13208	1.9459025602976798	2.368927356304008	1.2624964819505229	1.3700874797450704
PH02Gene13209	1.9384476627684093	1.8242968377830693	2.275904887555101	2.282869526693575
PH02Gene13210	39.25508551880306	39.24152672569125	38.52396800279657	31.493064335723137
PH02Gene13211	4.376496439770469	6.277894035350911	5.119631381486813	6.7003415734712775
PH02Gene13212	25.07986011172606	25.34316125912928	21.529195079970787	17.363605533905766
PH02Gene13213	3.533016110228839	3.1313200801808274	3.522494653187008	4.122720859410424
PH02Gene13214	0.0	0.0	0.0	0.0
PH02Gene13215	1.2392187881573993	1.3079371734315228	0.0	0.0
PH02Gene13216	0.0	0.0	0.0	0.0
PH02Gene13217	0.0	0.0	0.0	0.0
PH02Gene13218	4.631063825390257	4.40162890492384	2.611972598742112	3.182479049984002
PH02Gene13219	0.0	0.0	0.0	0.0
PH02Gene13220	19.76630815784674	22.117459430191364	17.363021056575477	20.868974562960386
PH02Gene13221	19.022764764866253	25.175704773726874	31.00691078083224	28.78764040537638
PH02Gene13222	14.144040766712742	14.843162505559429	11.591716176666878	9.060821920842264
PH02Gene13223	7.890270675645538	6.856563373266251	5.274313815090821	1.6594569072853085
PH02Gene13224	1.7370798113193917	1.4806143025559002	1.741747100331443	0.0
PH02Gene13225	9.307199734894352	13.641573701149445	20.683663181652975	18.120149533297667
PH02Gene13226	61.488849190136	68.67304416844394	51.91497309859542	39.48315227526095
PH02Gene13227	0.0	0.0	0.0	0.0
PH02Gene13228	7.323900561393722	9.978149839558158	23.442465117058152	17.150841493022856
PH02Gene13229	0.0	0.0	0.0	0.0
PH02Gene13230	4.086560735165801	2.1805484411990705	0.0	0.0
PH02Gene13231	16.89538391868897	17.195584001127138	13.838317854303968	13.830190211025254
PH02Gene13232	0.0	0.0	0.0	0.0
PH02Gene13233	0.0	0.0	0.0	0.0
PH02Gene13234	67.70491144315267	80.84609219764144	68.84035698454605	65.85578411988267
PH02Gene13235	3.7885823482266274	4.54964602425316	2.898164033782398	3.7897631792674864
PH02Gene13236	32.64881438001552	43.78603022034272	96.39091494146209	82.10883556812261
PH02Gene13237	0.0	0.0	0.0	1.8255190585598402
PH02Gene13238	0.0	1.4905438653357705	1.6120910018884864	3.6287030953559642
PH02Gene13239	0.0	0.0	0.0	0.0
PH02Gene13240	4.014684060420647	4.5197976423107376	4.603487293307314	4.667835310359046
PH02Gene13241	82.42466402706171	89.93895090940107	143.4432787653168	155.72757072317174
PH02Gene13242	0.0	0.0	0.0	14.360799941068818
PH02Gene13243	0.0	0.0	0.0	0.0
PH02Gene13244	0.0	0.0	0.0	0.0
PH02Gene13245	0.0	0.0	0.0	0.0
PH02Gene13246	0.0	0.0	0.0	0.0
PH02Gene13247	0.0	1.6734960340158314	0.0	0.0
PH02Gene13248	0.0	0.0	0.0	0.0
PH02Gene13249	0.0	0.0	0.0	0.0
PH02Gene13250	0.0	0.0	0.0	0.0
PH02Gene13251	0.0	0.0	0.0	0.0
PH02Gene13252	0.0	0.0	1.095138518448716	1.596138996673468
PH02Gene13253	0.0	0.0	0.0	0.0
PH02Gene13254	0.0	0.0	0.0	0.0
PH02Gene13255	1.1852548128530234	3.2525499094980552	5.281953003318761	4.289066242457755
PH02Gene13256	0.0	0.0	0.0	0.0
PH02Gene13257	0.0	0.0	0.0	1.3647196639466774
PH02Gene13258	0.0	0.0	0.0	0.0
PH02Gene13259	0.0	0.0	0.0	0.0
PH02Gene13260	0.0	0.0	0.0	0.0
PH02Gene13261	0.0	0.0	0.0	0.0
PH02Gene13262	0.0	0.0	0.0	0.0
PH02Gene13263	0.0	0.0	0.0	0.0
PH02Gene13264	10.759499253850906	9.937546219467553	13.406954270166851	8.607047903283025
PH02Gene13265	0.0	0.0	0.0	0.0
PH02Gene13266	0.0	0.0	0.0	0.0
PH02Gene13267	0.0	0.0	0.0	0.0
PH02Gene13268	0.0	0.0	0.0	0.0
PH02Gene13269	0.0	0.0	0.0	0.0
PH02Gene13270	2.671904807216636	4.394108936773207	3.534110596714124	6.519706019638357
PH02Gene13271	0.0	0.0	0.0	0.0
PH02Gene13272	0.0	0.0	0.0	0.0
PH02Gene13273	6.733730584923319	6.3355041537989765	6.108792393205772	2.972270623141208
PH02Gene13274	0.0	0.0	2.359605683324242	19.24524219970717
PH02Gene13275	0.0	0.0	8.700640376632437	85.1437335955571
PH02Gene13276	10.499942927254002	13.912502117737738	12.489281670183521	15.559451034530156
PH02Gene13277	0.0	0.0	0.0	0.0
PH02Gene13278	3.648954006154393	2.670234258215275	3.136078484648596	3.018153739164377
PH02Gene13279	35.282216229740484	38.6855229507443	35.32123246919589	34.527429661835825
PH02Gene13280	0.0	0.0	0.0	0.0
PH02Gene13281	0.0	0.0	0.0	0.0
PH02Gene13282	27.770665923782946	39.9896007211498	31.00675483750162	37.53732087975603
PH02Gene13283	0.0	0.0	0.0	0.0
PH02Gene13284	26.616338058049504	32.557596626982175	44.624534414460946	57.98532540183814
PH02Gene13285	11.321113711402091	12.70928805592847	13.628390451806245	24.93796654631709
PH02Gene13286	0.0	0.0	0.0	0.0
PH02Gene13287	0.0	0.0	0.0	309.7691978729249
PH02Gene13288	0.0	0.0	0.0	0.0
PH02Gene13289	7.2982666494905795	6.275358878249544	8.1472353523327	8.004304882526942
PH02Gene13290	7.890525405933695	13.645903823693631	10.94730161713023	14.87153234673004
PH02Gene13291	32.10565613540276	36.860363670445096	22.48790125611514	2.483616487757337
PH02Gene13292	2.561897608816501	2.93182887904241	3.0469524346666854	4.09355836146334
PH02Gene13293	22.58443678589988	19.47916709832567	18.488647591160028	11.3691657136118
PH02Gene13294	5.04768741116886	7.238502130270372	6.924070957473215	8.430462031500607
PH02Gene13295	159.00760723642225	167.64241994529195	201.792378735168	237.0453192283115
PH02Gene13296	6.017587294385261	6.378459396750099	4.865055275373795	2.6257679469998183
PH02Gene13297	0.0	1.093077668454634	0.0	0.0
PH02Gene13298	3.985484248604092	3.5241049008984358	1.6872813554433723	1.2573217644428447
PH02Gene13299	14.863525569911168	14.328244375705728	17.251298986543507	15.028396730274148
PH02Gene13300	2.7553326168920926	3.5705300774179585	2.6092504852433422	0.0
